pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,humidity,target
34.73,3,6,16,-1.618034,-1.175571,0.9,994.4,95,17.13
40.15,3,6,17,-1.797588,-0.876742,0.5,994.5,97,13.05
37.81,3,6,18,-2.963065,-0.469303,0.4,994.8,98,11.07
35.0,3,6,19,-3.804226,1.236068,0.6,995.4,98,7.8
27.85,3,6,20,-2.800741,1.075104,0.7,995.8,98,7.99
23.08,3,6,21,-3.473292,3.596699,0.8,996.4,94,7.23
17.13,3,6,22,-3.773548,3.280295,-0.1,996.9,92,7.02
13.05,3,6,23,-3.064178,2.57115,-0.9,997.4,93,8.01
11.07,3,0,0,-2.264129,1.968177,-1.5,998.1,92,12.52
7.8,3,0,1,-2.897777,0.776457,-2.3,998.4,94,14.94
7.99,3,0,2,-2.298133,1.928363,-2.4,998.7,91,14.84
7.23,3,0,3,-2.67302,1.361971,-3.0,999.0,93,17.17
7.02,3,0,4,-2.67302,1.361971,-3.1,999.6,93,12.34
8.01,3,0,5,-1.782013,-0.907981,-2.6,999.9,95,13.03
12.52,3,0,6,-1.963254,-0.381618,-1.9,1000.1,95,28.86
14.94,3,0,7,-2.983566,0.313585,-0.6,1000.8,93,24.52
14.84,3,0,8,-2.995889,0.157008,1.0,1001.3,89,18.33
17.17,3,0,9,-2.427051,1.763356,2.3,1001.6,89,13.51
12.34,3,0,10,-4.87185,1.124755,3.4,1001.5,74,12.92
13.03,3,0,11,-4.890738,1.039558,4.6,1001.4,62,12.64
28.86,3,0,12,-4.567727,2.033683,5.0,1001.3,55,12.22
24.52,3,0,13,-5.523029,2.344387,4.9,1001.3,52,10.84
18.33,3,0,14,-4.667902,1.79184,6.0,1001.2,46,12.9
13.51,3,0,15,-4.949747,4.949747,5.7,1001.5,43,16.32
12.92,3,0,16,-4.388122,4.09199,5.5,1001.7,44,19.32
12.64,3,0,17,-2.836556,0.976704,3.6,1002.0,53,17.77
12.22,3,0,18,-3.950753,0.625738,3.0,1002.6,55,25.39
10.84,3,0,19,-3.926509,0.763236,2.6,1003.2,58,23.3
12.9,3,0,20,-2.954423,-0.520945,2.4,1003.6,61,20.66
16.32,3,0,21,-2.963065,-0.469303,2.0,1003.8,67,18.7
19.32,3,0,22,-1.956295,-0.415823,1.8,1003.7,68,15.24
17.77,3,0,23,-2.983566,-0.313585,2.0,1003.7,66,13.96
25.39,3,1,0,-3.984779,-0.348623,1.9,1003.6,67,15.83
23.3,3,1,1,-3.939231,-0.694593,2.0,1003.4,67,16.71
20.66,3,1,2,-2.983566,-0.313585,2.0,1003.2,67,15.9
18.7,3,1,3,-3.970185,-0.487477,2.2,1003.3,65,17.77
15.24,3,1,4,-4.0,-0.0,2.2,1003.3,64,16.42
13.96,3,1,5,-3.994518,-0.209344,1.8,1003.5,69,19.62
15.83,3,1,6,-2.999543,0.052357,2.2,1003.9,68,17.8
16.71,3,1,7,-4.972609,0.522642,3.0,1004.1,69,18.53
15.9,3,1,8,-5.941608,0.835039,4.6,1004.2,67,15.52
17.77,3,1,9,-4.980973,0.435779,5.5,1004.5,66,17.77
16.42,3,1,10,-5.795555,1.552914,7.7,1004.9,59,18.08
19.62,3,1,11,-4.045085,2.938926,7.8,1005.1,57,19.16
17.8,3,1,12,-4.602524,1.953656,8.3,1005.1,59,19.14
18.53,3,1,13,-3.845047,1.102549,9.0,1005.1,59,23.6
15.52,3,1,14,-3.428669,2.060152,8.8,1005.2,59,24.17
17.77,3,1,15,-3.535534,3.535534,9.0,1005.1,54,21.92
18.08,3,1,16,-2.12132,2.12132,8.6,1005.5,59,18.69
19.16,3,1,17,-1.797588,0.876742,8.1,1005.8,62,13.83
19.14,3,1,18,-2.045995,2.194061,7.6,1006.1,65,13.67
23.6,3,1,19,-1.43868,1.389317,7.1,1006.8,67,14.32
24.17,3,1,20,-1.690473,3.625231,7.0,1007.1,69,13.32
21.92,3,1,21,-1.877886,3.53179,6.6,1007.4,71,11.26
18.69,3,1,22,0.06981,3.999391,6.7,1007.9,69,13.08
13.83,3,1,23,-0.209057,1.989044,6.0,1008.1,72,15.13
13.67,3,2,0,-1.454429,2.623859,5.4,1008.5,77,16.74
14.32,3,2,1,-1.175571,1.618034,4.5,1008.6,80,21.33
13.32,3,2,2,-1.887961,2.331438,4.3,1008.7,82,23.59
11.26,3,2,3,-2.351141,3.236068,3.9,1008.9,83,34.39
13.08,3,2,4,-1.075104,2.800741,3.8,1009.1,84,26.99
15.13,3,2,5,-0.813473,1.827091,3.8,1009.5,85,25.74
16.74,3,2,6,-0.209057,1.989044,4.4,1009.8,81,24.07
21.33,3,2,7,-0.483844,1.940591,4.9,1010.0,78,27.69
23.59,3,2,8,-1.797588,0.876742,5.8,1010.6,74,31.66
34.39,3,2,9,-2.800741,1.075104,6.2,1010.6,74,30.68
26.99,3,2,10,-1.696096,1.059839,6.6,1010.4,70,29.31
25.74,3,2,11,-1.891037,0.651136,7.0,1010.1,68,33.86
24.07,3,2,12,-1.414214,1.414214,7.0,1010.1,70,35.45
27.69,3,2,13,-1.922523,0.551275,7.2,1009.7,67,35.15
31.66,3,2,14,-0.999391,-0.034899,7.8,1009.3,65,31.74
30.68,3,2,15,-2.954423,-0.520945,7.5,1009.1,66,30.2
29.31,3,2,16,-3.708735,1.498426,6.7,1008.9,70,28.35
33.86,3,2,17,-2.781552,1.12382,6.2,1009.1,73,32.74
35.45,3,2,18,-2.598076,1.5,5.9,1009.2,75,38.64
35.15,3,2,19,-1.84101,0.781462,5.5,1009.3,77,35.89
31.74,3,2,20,-1.867161,0.716736,5.0,1009.3,79,29.41
30.2,3,2,21,-0.97437,-0.224951,5.3,1009.5,78,28.63
28.35,3,2,22,-1.989044,0.209057,5.0,1009.5,80,37.57
32.74,3,2,23,-0.71934,-0.694658,5.0,1009.5,81,43.7
38.64,3,3,0,-1.975377,-0.312869,4.7,1009.1,83,46.36
35.89,3,3,1,-1.969616,-0.347296,4.7,1008.7,82,50.48
29.41,3,3,2,-0.913545,-0.406737,4.8,1008.4,78,50.72
28.63,3,3,3,0.0,0.0,4.3,1008.2,82,46.13
37.57,3,3,4,-0.981627,-0.190809,3.9,1008.3,86,36.79
43.7,3,3,5,-0.990268,-0.139173,3.7,1008.4,88,40.85
46.36,3,3,6,-0.891007,-0.45399,4.4,1008.5,84,43.26
50.48,3,3,7,0.0,0.0,4.8,1008.8,83,43.75
50.72,3,3,8,-0.838671,0.544639,5.5,1008.9,76,47.21
46.13,3,3,9,-0.390731,0.920505,6.4,1008.9,67,49.91
36.79,3,3,10,-1.20363,-1.597271,7.4,1008.8,61,50.98
40.85,3,3,11,-1.854368,-0.749213,8.4,1008.4,58,50.31
43.26,3,3,12,-0.449902,-1.94874,9.3,1007.8,55,45.4
43.75,3,3,13,0.312869,-1.975377,10.6,1007.4,50,43.28
47.21,3,3,14,-0.278346,1.980536,10.6,1007.1,53,54.54
49.91,3,3,15,-0.469472,0.882948,10.2,1007.1,56,61.74
50.98,3,3,16,-2.598076,1.5,9.6,1007.2,61,71.41
50.31,3,3,17,-1.805445,2.395907,8.7,1007.4,61,70.26
45.4,3,3,18,-0.62932,0.777146,7.7,1007.8,62,69.68
43.28,3,3,19,0.0,0.0,5.9,1008.1,69,68.53
54.54,3,3,20,1.782013,-0.907981,5.9,1008.3,71,67.61
61.74,3,3,21,1.638304,-1.147153,5.1,1008.6,72,72.85
71.41,3,3,22,1.797588,-0.876742,4.5,1008.7,75,67.13
70.26,3,3,23,1.638304,-1.147153,3.9,1008.7,79,70.62
69.68,3,4,0,1.827091,-0.813473,2.8,1008.9,83,68.87
68.53,3,4,1,1.782013,-0.907981,2.2,1008.8,86,70.7
67.61,3,4,2,1.532089,-1.285575,2.6,1008.8,84,71.53
72.85,3,4,3,1.732051,-1.0,2.3,1008.9,86,71.97
67.13,3,4,4,1.48629,-1.338261,2.6,1008.8,83,68.77
70.62,3,4,5,1.84101,-0.781462,2.1,1009.1,89,63.49
68.87,3,4,6,1.827091,-0.813473,3.3,1009.6,84,56.6
70.7,3,4,7,1.509419,-1.312118,4.4,1009.9,80,52.33
71.53,3,4,8,2.194061,-2.045995,6.4,1010.0,72,51.56
71.97,3,4,9,3.682019,-1.562925,8.4,1010.3,66,45.32
68.77,3,4,10,3.392192,-2.119677,11.4,1010.4,57,36.81
63.49,3,4,11,1.968177,-2.264129,12.8,1010.1,47,34.45
56.6,3,4,12,-0.347296,-1.969616,12.9,1009.7,47,44.62
52.33,3,4,13,1.312118,-1.509419,12.5,1009.3,43,43.81
51.56,3,4,14,1.338261,-1.48629,12.7,1009.1,45,49.15
45.32,3,4,15,3.75877,-1.368081,13.3,1008.6,43,49.45
36.81,3,4,16,2.718923,-1.267855,12.1,1008.5,45,40.79
34.45,3,4,17,2.571502,-1.545114,10.9,1008.4,46,40.58
44.62,3,4,18,2.544144,-1.589758,9.5,1008.6,50,45.99
43.81,3,4,19,1.576022,-1.231323,8.8,1008.9,53,42.41
49.15,3,4,20,2.298133,-1.928363,7.7,1008.9,56,38.7
49.45,3,4,21,1.389317,-1.43868,6.6,1008.8,61,39.13
40.79,3,4,22,1.285575,-1.532089,6.2,1008.5,62,42.02
40.58,3,4,23,1.532089,-1.285575,5.2,1008.5,66,47.49
45.99,3,5,0,2.67302,-1.361971,4.6,1008.2,70,50.94
42.41,3,5,1,2.571502,-1.545114,4.7,1007.6,71,53.69
38.7,3,5,2,2.487113,-1.677579,5.3,1007.3,75,60.06
39.13,3,5,3,2.457456,-1.720729,4.8,1007.0,76,60.16
42.02,3,5,4,3.428669,-2.060152,4.5,1006.6,77,52.0
47.49,3,5,5,2.623859,-1.454429,4.5,1006.5,78,46.94
50.94,3,5,6,2.364032,-1.846984,5.9,1006.5,73,31.61
53.69,3,5,7,3.354682,-2.178556,6.9,1006.0,71,28.54
60.06,3,5,8,3.152043,-2.462646,9.2,1005.7,67,25.04
60.16,3,5,9,3.830222,-3.213938,13.7,1005.2,50,27.51
52.0,3,5,10,3.345653,-3.715724,16.0,1004.5,42,24.32
46.94,3,5,11,2.57519,-4.285837,17.3,1003.9,36,20.08
31.61,3,5,12,1.378187,-4.806308,18.1,1003.4,35,11.53
28.54,3,5,13,2.033683,-4.567727,18.6,1003.0,34,13.34
25.04,3,5,14,0.417519,-2.970804,18.0,1003.0,35,14.86
27.51,3,5,15,-4.24024,-2.649596,17.2,1003.3,37,17.89
24.32,3,5,16,-7.853017,-1.526472,11.0,1005.2,86,22.07
20.08,3,5,17,-7.956175,-0.836228,9.1,1006.7,85,21.12
13.34,3,5,19,-3.961072,-0.556692,8.2,1008.2,85,12.27
14.86,3,5,20,-1.658075,-1.118386,7.8,1008.6,87,10.18
17.89,3,5,21,-0.71934,-0.694658,6.6,1009.3,87,10.53
22.07,3,5,22,-1.363997,-1.462707,6.2,1009.8,88,11.92
21.12,3,5,23,-3.734322,-1.433472,6.2,1010.4,80,13.6
12.27,3,6,1,-3.863703,-1.035276,4.8,1011.2,82,14.07
10.18,3,6,2,-3.804226,-1.236068,4.3,1011.4,82,16.58
10.53,3,6,3,-2.761515,-1.172193,3.7,1011.8,81,16.97
11.92,3,6,4,-3.734322,-1.433472,3.1,1012.4,84,17.33
13.6,3,6,5,-3.91259,-0.831647,3.2,1013.2,84,15.48
14.23,3,6,6,-2.883785,-0.826912,3.6,1013.8,83,13.57
14.07,3,6,7,-4.806308,-1.378187,4.0,1014.3,82,13.73
16.58,3,6,8,-5.889763,-1.144854,4.8,1014.7,79,13.41
16.97,3,6,9,-5.92613,-0.938607,5.0,1015.2,75,14.94
17.33,3,6,10,-4.924039,-0.868241,6.1,1015.3,73,15.79
15.48,3,6,11,-5.985384,-0.418539,6.8,1015.3,65,18.45
13.57,3,6,12,-4.806308,-1.378187,8.5,1015.3,54,22.31
13.73,3,6,13,-5.889763,-1.144854,9.5,1015.3,50,29.89
13.41,3,6,14,-5.92613,-0.938607,9.1,1015.5,48,38.13
14.94,3,6,15,-4.806308,1.378187,9.2,1015.6,52,36.85
15.79,3,6,16,-4.999238,-0.087262,8.9,1015.7,51,32.0
18.45,3,6,17,-2.963065,-0.469303,7.7,1015.8,54,34.9
22.31,3,6,18,-0.529919,-0.848048,6.0,1016.0,62,31.39
29.89,3,6,19,0.104528,-0.994522,5.0,1016.3,66,29.56
38.13,3,6,20,0.209057,-1.989044,3.9,1016.2,70,28.7
36.85,3,6,21,-0.034899,-0.999391,2.6,1016.3,75,28.36
32.0,3,6,22,0.601815,-0.798636,1.5,1016.3,81,27.42
34.9,3,6,23,0.224951,-0.97437,1.8,1016.3,81,28.46
31.39,3,0,0,0.34202,-0.939693,2.9,1016.2,76,26.45
29.56,3,0,1,0.45399,-0.891007,2.9,1016.0,75,23.66
28.7,3,0,2,1.891037,-0.651136,2.4,1016.1,85,17.46
28.36,3,0,3,0.5,-0.866025,2.9,1016.1,78,15.21
27.42,3,0,4,0.309017,-0.951057,3.5,1016.1,76,15.87
28.46,3,0,5,0.438371,-0.898794,4.0,1016.2,80,20.85
26.45,3,0,6,0.551275,-1.922523,4.8,1016.1,80,32.46
23.66,3,0,7,0.381618,-1.963254,6.3,1016.4,78,28.57
17.46,3,0,8,-0.174311,-1.992389,7.6,1016.5,83,26.28
15.21,3,0,9,0.365608,-2.977638,9.6,1016.2,74,24.25
15.87,3,0,10,-1.509419,-1.312118,10.5,1016.4,73,26.51
20.85,3,0,11,-0.813473,-1.827091,10.5,1016.3,74,31.1
32.46,3,0,12,-1.633917,-2.516012,10.6,1016.1,71,40.38
28.57,3,0,13,-0.781462,-1.84101,11.6,1015.7,67,38.23
26.28,3,0,14,-2.083975,-2.158019,11.9,1015.4,67,34.76
24.25,3,0,15,-0.969619,-1.749239,12.0,1015.0,69,30.98
26.51,3,0,16,-0.241922,-0.970296,11.5,1014.9,73,28.36
31.1,3,0,17,-0.34202,-0.939693,10.9,1015.3,79,29.38
40.38,3,0,18,-0.309017,-0.951057,9.8,1015.6,91,26.22
38.23,3,0,19,-0.209057,-1.989044,9.4,1015.9,95,26.82
34.76,3,0,20,-0.45399,-0.891007,9.3,1016.0,96,27.52
30.98,3,0,21,-0.309017,-0.951057,9.2,1015.8,97,28.75
28.36,3,0,22,-0.48481,-0.87462,9.2,1015.4,96,29.12
29.38,3,0,23,-0.809017,-0.587785,9.2,1015.4,97,30.73
26.22,3,1,0,-0.681998,-0.731354,9.3,1015.4,97,31.64
26.82,3,1,1,-0.48481,-0.87462,9.3,1015.2,96,31.55
27.52,3,1,2,-0.390731,-0.920505,9.2,1014.9,96,36.29
28.75,3,1,3,-0.694658,-0.71934,9.4,1015.0,95,34.14
29.12,3,1,4,-0.857167,-0.515038,9.5,1015.0,94,28.83
30.73,3,1,5,-1.891037,-0.651136,9.4,1015.2,98,15.68
31.64,3,1,6,-1.658075,-1.118386,9.7,1015.4,98,23.3
31.55,3,1,7,-0.866025,-0.5,10.5,1015.6,98,26.76
36.29,3,1,8,-3.926509,-0.763236,11.7,1015.8,89,27.28
34.14,3,1,9,-2.995889,0.157008,12.4,1016.0,85,23.52
28.83,3,1,10,-4.0,-0.0,12.2,1016.1,88,21.5
15.68,3,1,11,-4.996954,0.174497,12.5,1016.0,83,23.57
23.3,3,1,12,-5.999086,0.104714,12.6,1015.8,83,26.16
26.76,3,1,13,-4.996954,0.174497,12.6,1015.6,84,30.63
27.28,3,1,14,-3.999391,0.06981,12.7,1015.4,82,46.75
23.52,3,1,15,-2.977638,-0.365608,12.7,1015.2,83,32.08
21.5,3,1,16,-1.995128,-0.139513,12.7,1014.9,84,29.83
23.57,3,1,17,-0.587785,-0.809017,12.7,1014.9,85,27.54
26.16,3,1,18,-0.766044,-0.642788,12.6,1015.1,86,28.9
30.63,3,1,19,-0.656059,-0.75471,12.4,1015.0,87,27.8
46.75,3,1,20,-0.374607,-0.927184,10.6,1014.7,92,28.08
32.08,3,1,21,-0.292372,-0.956305,8.7,1014.3,93,28.64
29.83,3,1,22,0.0,0.0,6.0,1014.0,94,32.49
27.54,3,1,23,-0.052336,-0.99863,5.5,1014.0,97,36.12
28.9,3,2,0,0.0,0.0,5.2,1013.7,99,41.12
27.8,3,2,1,0.0,0.0,5.1,1013.5,99,43.69
28.08,3,2,2,0.0,0.0,5.0,1013.3,99,41.12
28.64,3,2,3,0.0,0.0,3.5,1013.2,100,28.37
32.49,3,2,4,0.0,0.0,3.4,1012.9,100,21.7
36.12,3,2,5,0.0,0.0,3.7,1013.0,100,26.57
41.12,3,2,6,-1.940591,-0.483844,8.8,1013.1,100,26.87
43.69,3,2,7,-2.0,-0.0,11.6,1012.9,91,18.93
41.12,3,2,8,-1.827091,-0.813473,13.6,1012.8,80,20.46
28.37,3,2,9,-1.956295,-0.415823,15.5,1012.6,68,24.42
21.7,3,2,10,-2.963065,-0.469303,17.3,1012.1,61,30.29
26.57,3,2,11,-4.972609,-0.522642,18.2,1011.5,59,38.49
26.87,3,2,12,-4.993148,0.26168,19.0,1010.8,54,38.67
18.93,3,2,13,-3.940054,3.078307,19.5,1010.1,50,45.0
20.46,3,2,14,-3.994518,0.209344,19.9,1009.5,46,50.82
24.42,3,2,15,-2.92311,-0.674853,19.9,1008.6,45,58.27
30.29,3,2,16,-2.67302,-1.361971,19.2,1008.2,48,50.61
38.49,3,2,17,-1.940591,-0.483844,17.5,1007.7,55,24.03
38.67,3,2,18,-0.939693,-0.34202,14.5,1007.4,65,24.64
45.0,3,2,19,-0.224951,-0.97437,10.6,1007.2,80,23.94
50.82,3,2,20,0.0,0.0,9.0,1006.9,87,20.58
58.27,3,2,21,0.97437,-0.224951,8.2,1006.5,89,20.89
50.61,3,2,22,0.0,0.0,7.9,1006.1,94,20.32
24.03,3,2,23,0.970296,-0.241922,7.4,1005.7,92,19.24
24.64,4,3,0,0.0,0.0,6.7,1005.0,94,17.32
23.94,4,3,1,1.827091,-0.813473,6.6,1004.3,98,19.28
20.58,4,3,2,0.681998,-0.731354,5.9,1003.6,95,20.97
20.89,4,3,3,1.902113,-0.618034,6.6,1003.0,98,21.89
20.32,4,3,4,0.62932,-0.777146,5.3,1002.6,95,25.02
19.24,4,3,5,0.681998,-0.731354,5.6,1002.0,98,26.66
17.32,4,3,6,0.0,0.0,8.9,1001.6,97,29.88
19.28,4,3,7,-0.390731,-0.920505,12.8,1001.2,77,32.76
20.97,4,3,8,-1.998782,0.069799,15.2,1000.9,65,33.51
21.89,4,3,9,-1.992389,-0.174311,18.0,1000.3,55,29.33
25.02,4,3,10,-2.992692,-0.209269,19.5,999.6,47,34.07
26.66,4,3,11,-4.95134,-0.695866,20.0,999.0,43,34.12
29.88,4,3,12,-5.889763,1.144854,20.5,998.5,38,34.79
32.76,4,3,13,-4.829629,1.294095,20.3,997.9,35,38.57
33.51,4,3,14,-6.82059,1.574657,19.5,997.5,37,35.01
29.33,4,3,15,-8.09017,5.877853,16.7,997.7,53,30.58
34.07,4,3,16,-3.267834,5.032023,15.7,998.0,53,35.31
34.12,4,3,17,-4.499513,5.362311,14.0,998.6,52,44.49
34.79,4,3,18,-5.202014,4.683914,12.8,999.2,55,34.97
38.57,4,3,19,-3.355157,4.974225,11.3,999.9,72,25.86
35.01,4,3,20,-1.215537,6.893654,9.9,1000.5,85,23.2
30.58,4,3,21,-1.574657,6.82059,7.4,1001.0,88,17.18
35.31,4,3,22,0.974212,6.931876,5.4,1002.0,80,12.81
44.49,4,3,23,2.24764,5.563103,5.0,1002.2,77,12.09
34.97,4,4,0,1.335663,6.87139,4.5,1002.7,74,13.81
25.86,4,4,1,1.378187,4.806308,4.2,1002.9,75,15.76
23.2,4,4,2,0.522934,5.977168,3.2,1003.4,79,15.96
17.18,4,4,3,-0.087262,4.999238,2.6,1004.0,86,10.79
12.81,4,4,4,-1.035276,3.863703,1.3,1003.8,88,10.08
12.09,4,4,5,-1.968177,2.264129,1.1,1003.6,92,11.21
13.81,4,4,6,-3.715724,3.345653,2.6,1004.2,89,9.31
15.76,4,4,7,-2.427051,1.763356,3.4,1004.3,84,12.08
15.96,4,4,8,-3.881183,0.967688,5.0,1004.4,76,14.59
10.79,4,4,9,-4.0,-0.0,6.6,1004.0,66,14.47
10.08,4,4,10,-4.851479,1.209609,8.5,1003.5,51,15.3
11.21,4,4,11,-5.437847,2.53571,9.3,1003.0,45,15.98
9.31,4,4,12,-4.972609,0.522642,9.8,1002.7,39,15.22
12.08,4,4,13,-4.890738,1.039558,10.0,1002.0,38,16.28
14.59,4,4,14,-4.414738,2.347358,10.0,1001.5,35,16.16
14.47,4,4,15,-4.755283,1.545085,9.8,1001.1,35,17.54
15.3,4,4,16,-5.706339,1.854102,9.0,1000.9,39,16.65
15.98,4,4,17,-3.939231,0.694593,7.3,1000.8,46,74.34
15.22,4,4,18,-1.854368,-0.749213,7.4,1000.7,48,68.25
16.28,4,4,19,-1.696096,-1.059839,6.9,1000.6,52,60.35
16.16,4,4,20,-0.743145,-0.669131,6.3,1000.2,55,52.74
17.54,4,4,21,-1.677341,-1.089278,6.1,999.9,56,46.61
16.65,4,4,22,-2.92311,0.674853,6.3,999.8,63,40.75
74.34,4,4,23,-1.545114,2.571502,5.9,999.5,65,40.1
68.25,4,5,0,2.544144,1.589758,5.4,999.4,69,39.96
60.35,4,5,1,2.934443,0.623735,4.7,999.3,72,37.89
52.74,4,5,2,0.749213,1.854368,3.7,999.3,73,39.18
46.61,4,5,3,-2.191856,4.49397,3.8,999.3,77,48.76
40.75,4,5,4,-1.753485,3.595176,3.3,999.7,81,48.33
40.1,4,5,5,-2.0,3.464102,2.1,1000.1,94,39.78
39.96,4,5,6,-2.624236,3.018838,2.4,1000.4,95,34.27
37.89,4,5,7,-1.763356,2.427051,3.2,1000.7,92,29.46
39.18,4,5,8,-3.179516,5.088289,3.2,1001.6,81,32.99
48.76,4,5,9,-0.209269,2.992692,4.4,1002.2,75,31.78
48.33,4,5,10,-1.854102,5.706339,6.6,1002.4,63,22.24
39.78,4,5,11,-0.938607,5.92613,6.7,1002.5,53,22.05
34.27,4,5,12,-0.627171,5.967131,6.6,1002.5,48,28.17
29.46,4,5,13,-0.967688,3.881183,7.2,1002.8,54,25.84
32.99,4,5,14,-1.215537,6.893654,7.5,1002.8,48,26.32
31.78,4,5,15,-2.052121,5.638156,6.2,1003.4,58,25.58
22.24,4,5,16,-3.078307,3.940054,5.6,1003.4,52,23.78
22.05,4,5,17,-4.596267,3.856726,5.3,1003.7,52,6.78
28.17,4,5,18,-3.825219,1.169487,4.2,1004.3,63,6.71
25.84,4,5,19,-2.347358,4.414738,4.1,1005.0,66,7.33
26.32,4,5,20,-2.778633,2.877359,3.6,1005.6,69,6.58
25.58,4,5,21,-3.773548,3.280295,3.1,1006.1,75,12.93
23.78,4,5,22,-3.146602,3.88573,1.8,1006.6,82,11.52
6.78,4,5,23,-2.696382,1.315113,0.8,1006.9,85,10.37
6.71,4,6,0,-2.67302,1.361971,-0.2,1007.0,88,10.14
7.33,4,6,1,-1.956295,0.415823,-0.4,1007.0,90,11.42
6.58,4,6,2,-1.891037,0.651136,-0.6,1007.0,93,15.65
12.93,4,6,3,-2.740636,1.22021,0.5,1007.2,91,8.7
11.52,4,6,4,-2.40726,3.194542,0.7,1007.4,89,5.47
10.37,4,6,5,-2.298133,1.928363,0.8,1007.4,89,6.53
10.14,4,6,6,-3.939231,0.694593,0.9,1007.8,91,5.66
11.42,4,6,7,-2.836556,0.976704,1.5,1008.0,87,6.76
15.65,4,6,8,-2.718923,1.267855,2.7,1008.3,79,5.34
8.7,4,6,9,-2.598076,1.5,4.5,1007.9,65,6.64
5.47,4,6,10,-2.92311,0.674853,6.2,1007.5,52,8.27
6.53,4,6,11,-3.999391,-0.06981,6.6,1006.9,48,11.98
5.66,4,6,12,-3.564026,-1.815962,7.7,1006.2,43,14.38
6.76,4,6,13,-2.836556,-0.976704,8.6,1005.3,38,19.81
5.34,4,6,14,-3.75877,-1.368081,8.0,1004.6,39,19.29
6.64,4,6,15,-4.999238,-0.087262,7.0,1004.1,43,18.77
8.27,4,6,16,-4.851479,-1.209609,7.4,1003.5,40,13.86
11.98,4,6,17,-1.638304,-1.147153,6.4,1002.8,45,14.71
14.38,4,6,18,-0.5,-0.866025,5.0,1002.3,52,13.9
19.81,4,6,19,-0.139173,-0.990268,3.5,1001.9,58,11.24
19.29,4,6,20,-0.292372,-0.956305,2.7,1001.1,62,12.65
18.77,4,6,21,0.087156,-0.996195,2.4,1000.4,65,16.04
13.86,4,6,22,0.243739,-1.985092,2.3,999.3,67,16.61
14.71,4,6,23,0.139513,-1.995128,2.3,998.2,67,20.28
13.9,4,0,0,-0.052336,-0.99863,2.0,997.2,69,15.83
11.24,4,0,1,-0.749213,-1.854368,2.3,996.0,67,15.78
12.65,4,0,2,-0.034905,-1.999695,1.9,994.9,68,12.3
16.04,4,0,3,0.365608,-2.977638,1.4,993.9,71,10.32
16.61,4,0,4,0.469303,-2.963065,1.0,992.6,73,9.29
20.28,4,0,5,0.927051,-2.85317,1.6,991.2,71,10.2
15.83,4,0,6,0.365608,-2.977638,3.5,990.6,63,11.16
15.78,4,0,7,-0.674853,-2.92311,6.1,989.5,56,13.09
12.3,4,0,8,0.157008,-2.995889,8.0,988.3,48,13.28
10.32,4,0,9,0.609347,-4.962731,9.4,987.1,45,16.74
9.29,4,0,10,0.06981,-3.999391,10.0,985.8,44,17.62
10.2,4,0,11,-0.06981,-3.999391,11.1,984.8,42,11.56
11.16,4,0,12,-2.0,-3.464102,11.6,983.9,40,12.33
13.09,4,0,13,-2.351141,-3.236068,12.2,983.0,40,10.7
13.28,4,0,14,-1.805445,-2.395907,12.3,982.3,42,11.56
16.74,4,0,15,-2.795965,-4.145188,11.7,981.6,43,14.69
17.62,4,0,16,-7.762366,-1.935375,8.3,982.0,69,12.18
11.56,4,0,17,-7.794961,-1.799608,4.6,983.4,89,19.08
12.33,4,0,18,-7.998782,0.139619,2.7,984.3,92,17.33
10.7,4,0,19,-6.928203,4.0,1.0,985.8,89,16.46
11.56,4,0,20,-2.910887,-0.725766,0.8,986.1,93,17.93
14.69,4,0,21,-3.804226,-1.236068,0.8,986.7,89,30.23
12.18,4,0,22,-2.648843,-1.408415,0.7,987.0,87,26.91
19.08,4,0,23,-2.158019,-2.083975,0.6,987.3,84,23.37
17.33,4,1,0,-3.53179,-1.877886,0.9,987.2,82,14.48
16.46,4,1,1,-3.654182,-1.626947,0.6,987.8,82,10.91
17.93,4,1,2,-3.595176,-1.753485,0.5,988.5,81,8.45
30.23,4,1,3,-4.567727,-2.033683,0.6,988.9,78,7.51
26.91,4,1,4,-4.87185,-1.124755,0.1,988.8,86,18.15
23.37,4,1,5,-4.781524,-1.461859,0.7,989.1,81,8.34
14.48,4,1,6,-6.847033,-1.455382,1.0,989.7,81,11.34
10.91,4,1,7,-5.889763,-1.144854,1.2,990.5,81,12.66
8.45,4,1,8,-3.825219,-1.169487,1.8,990.8,77,11.46
7.51,4,1,9,-4.698463,-1.710101,2.3,991.0,68,11.76
18.15,4,1,10,-2.427051,-1.763356,2.6,991.1,68,10.95
8.34,4,1,11,-4.851479,-1.209609,2.4,991.0,69,10.71
11.34,4,1,12,-5.821774,-1.451531,3.3,991.1,55,12.16
12.66,4,1,13,-4.95134,-0.695866,3.4,991.0,56,13.51
11.46,4,1,14,-3.990256,-0.279026,3.5,991.0,52,15.67
11.76,4,1,15,-4.996954,-0.174497,3.6,990.7,56,20.15
10.95,4,1,16,-3.970185,-0.487477,3.6,990.7,55,21.7
10.71,4,1,17,-1.956295,-0.415823,3.4,990.3,56,23.96
12.16,4,1,18,-0.707107,-0.707107,3.3,990.6,57,25.43
13.51,4,1,19,-0.207912,-0.978148,2.6,990.9,61,26.71
15.67,4,1,20,-1.118386,-1.658075,2.0,990.9,63,28.31
