date-time,pm2_5,wind-east,wind-north,temperature,pressure
2021-07-22 22:00:00,12.9,-1.84101,-0.781462,19.1,1006.0
2021-07-22 23:00:00,11.76,-1.891037,-0.651136,18.9,1006.1
2021-07-23 00:00:00,12.57,-0.999848,0.017452,18.3,1006.1
2021-07-23 01:00:00,12.53,-0.882948,-0.469472,18.5,1006.0
2021-07-23 02:00:00,14.45,-0.882948,-0.469472,18.1,1005.8
2021-07-23 03:00:00,17.52,-0.809017,-0.587785,17.8,1005.7
2021-07-23 04:00:00,21.95,-0.965926,-0.258819,17.7,1005.6
2021-07-23 05:00:00,22.88,-0.978148,0.207912,18.2,1005.3
2021-07-23 06:00:00,24.33,-1.989044,0.209057,18.9,1005.3
2021-07-23 07:00:00,16.26,-1.891037,-0.651136,20.3,1005.3
2021-07-23 08:00:00,12.59,-1.677341,-1.089278,21.4,1005.2
2021-07-23 09:00:00,13.86,-1.980536,-0.278346,22.9,1005.0
2021-07-23 10:00:00,14.89,-2.998172,-0.104698,22.6,1004.9
2021-07-23 11:00:00,15.69,-2.761515,-1.172193,23.8,1004.5
2021-07-23 12:00:00,15.91,-2.648843,-1.408415,23.5,1004.1
2021-07-23 13:00:00,15.5,-3.926509,0.763236,23.7,1004.1
2021-07-23 14:00:00,17.41,-3.91259,0.831647,23.9,1003.8
2021-07-23 15:00:00,18.83,-1.975377,0.312869,23.4,1003.7
2021-07-23 16:00:00,21.69,-1.658075,-1.118386,24.1,1003.4
2021-07-23 17:00:00,15.26,-1.891037,0.651136,23.4,1003.1
2021-07-23 18:00:00,16.1,-0.970296,0.241922,22.4,1003.1
2021-07-23 19:00:00,21.09,0.0,0.0,20.2,1003.3
2021-07-23 20:00:00,24.74,-0.358368,-0.93358,19.1,1003.4
2021-07-23 21:00:00,26.23,0.0,0.0,16.8,1003.7
2021-07-23 22:00:00,24.56,0.0,0.0,17.4,1003.9
2021-07-23 23:00:00,24.38,-0.809017,0.587785,17.8,1003.9
2021-07-24 00:00:00,24.3,0.0,0.0,17.4,1003.8
2021-07-24 01:00:00,25.82,0.0,0.0,16.2,1003.8
2021-07-24 02:00:00,25.89,0.0,0.0,15.3,1003.7
2021-07-24 03:00:00,29.58,0.0,0.0,15.2,1003.5
2021-07-24 04:00:00,33.23,-0.990268,-0.139173,15.5,1003.6
2021-07-24 05:00:00,24.06,0.34202,-0.939693,18.6,1003.5
2021-07-24 06:00:00,18.83,1.638304,-1.147153,20.6,1003.7
2021-07-24 07:00:00,17.98,1.030076,-1.714335,22.0,1003.5
2021-07-24 08:00:00,16.7,1.462707,-1.363997,23.1,1003.8
2021-07-24 09:00:00,16.71,1.732051,-1.0,24.5,1003.7
2021-07-24 10:00:00,19.1,0.381618,-1.963254,24.2,1003.5
2021-07-24 11:00:00,17.17,-0.174311,1.992389,25.5,1003.3
2021-07-24 12:00:00,16.62,2.516012,1.633917,24.3,1003.3
2021-07-24 13:00:00,14.88,2.868914,0.877115,25.4,1002.9
2021-07-24 14:00:00,16.37,1.867161,-0.716736,25.9,1002.9
2021-07-24 15:00:00,16.21,1.030076,-1.714335,26.1,1002.8
2021-07-24 16:00:00,15.83,1.312118,-1.509419,25.5,1002.5
2021-07-24 17:00:00,16.48,0.529919,-0.848048,25.0,1002.4
2021-07-24 18:00:00,17.61,2.819078,1.02606,23.3,1002.2
2021-07-24 19:00:00,16.58,2.544144,1.589758,21.9,1002.5
2021-07-24 20:00:00,15.55,2.740636,1.22021,22.2,1002.5
2021-07-24 21:00:00,16.11,3.91259,0.831647,21.8,1002.5
2021-07-24 22:00:00,17.65,3.997563,0.139598,21.2,1002.5
2021-07-24 23:00:00,17.43,1.985092,0.243739,20.7,1002.5
2021-07-25 00:00:00,16.75,3.984779,0.348623,20.8,1002.1
2021-07-25 01:00:00,17.44,2.970804,-0.417519,19.3,1001.9
2021-07-25 02:00:00,18.75,2.999543,0.052357,18.1,1001.7
2021-07-25 03:00:00,19.14,1.902113,-0.618034,18.1,1001.5
2021-07-25 04:00:00,19.32,2.427051,-1.763356,18.9,1001.5
2021-07-25 05:00:00,19.18,2.781552,-1.12382,20.2,1001.9
2021-07-25 06:00:00,18.15,3.53179,-1.877886,21.5,1002.0
2021-07-25 07:00:00,16.89,3.708735,-1.498426,22.8,1002.0
2021-07-25 08:00:00,16.85,4.908136,-0.954045,24.6,1002.0
2021-07-25 09:00:00,19.4,2.331438,-1.887961,25.7,1002.0
2021-07-25 10:00:00,17.09,3.595176,-1.753485,27.5,1001.9
2021-07-25 11:00:00,15.46,3.194542,-2.40726,28.3,1001.7
2021-07-25 12:00:00,13.68,1.763356,-2.427051,29.0,1001.5
2021-07-25 13:00:00,13.4,1.677579,-2.487113,29.7,1001.2
2021-07-25 14:00:00,12.11,2.229434,-2.007392,29.5,1000.8
2021-07-25 15:00:00,13.13,1.12382,-2.781552,28.5,1001.0
2021-07-25 16:00:00,11.84,1.877886,-3.53179,27.0,1000.9
2021-07-25 17:00:00,13.41,2.395907,-1.805445,26.9,1000.8
2021-07-25 18:00:00,15.0,0.969619,-1.749239,25.0,1001.3
2021-07-25 19:00:00,16.44,1.545114,-2.571502,23.9,1002.1
2021-07-25 20:00:00,18.43,-0.584743,-1.91261,22.5,1002.2
2021-07-25 21:00:00,15.61,1.94874,-0.449902,21.0,1002.3
2021-07-25 22:00:00,15.1,2.992692,0.209269,21.0,1001.9
2021-07-25 23:00:00,16.65,0.174311,-1.992389,20.8,1001.9
2021-07-26 00:00:00,16.83,2.264129,1.968177,19.8,1001.2
2021-07-26 01:00:00,16.09,3.970185,0.487477,20.2,1000.5
2021-07-26 02:00:00,15.19,3.994518,0.209344,20.1,1000.3
2021-07-26 03:00:00,15.62,3.997563,-0.139598,20.5,1000.0
2021-07-26 04:00:00,16.0,3.990256,-0.279026,20.6,999.9
2021-07-26 05:00:00,16.46,5.481273,-2.44042,21.7,1000.0
2021-07-26 06:00:00,16.51,3.595176,-1.753485,22.3,1000.0
2021-07-26 07:00:00,16.27,1.939238,-3.498479,21.7,1000.7
2021-07-26 08:00:00,16.72,2.457456,-1.720729,22.1,1000.6
2021-07-26 09:00:00,21.68,4.698463,-1.710101,23.2,1000.5
2021-07-26 10:00:00,19.08,3.152043,-2.462646,22.9,1000.7
2021-07-26 11:00:00,15.9,2.648843,-1.408415,24.6,1000.5
2021-07-26 12:00:00,14.15,3.654182,-1.626947,26.1,1000.0
2021-07-26 13:00:00,14.3,4.635919,-1.873033,26.8,999.7
2021-07-26 14:00:00,10.3,-1.236068,-3.804226,21.4,999.8
2021-07-26 15:00:00,12.71,-0.857167,-0.515038,19.5,999.8
2021-07-26 16:00:00,11.59,0.173648,-0.984808,19.8,999.5
2021-07-26 17:00:00,10.64,0.766044,-0.642788,20.5,999.7
2021-07-26 18:00:00,12.09,0.0,0.0,20.7,999.7
2021-07-26 19:00:00,13.46,1.231323,-1.576022,20.2,999.5
2021-07-26 20:00:00,16.94,0.275637,-0.961262,20.0,999.6
2021-07-26 21:00:00,18.33,0.584743,-1.91261,19.7,999.8
2021-07-26 22:00:00,20.21,1.922523,-0.551275,19.3,1000.0
2021-07-26 23:00:00,24.31,2.544144,-1.589758,19.4,999.9
2021-07-27 00:00:00,24.71,0.857167,-0.515038,18.7,999.5
2021-07-27 01:00:00,24.71,0.798636,-0.601815,18.8,999.4
2021-07-27 02:00:00,24.35,1.414214,-1.414214,18.8,999.4
2021-07-27 03:00:00,25.77,0.857167,-0.515038,18.5,999.4
2021-07-27 04:00:00,25.74,1.462707,-1.363997,18.5,999.4
2021-07-27 05:00:00,28.58,0.374607,-0.927184,19.3,999.2
2021-07-27 06:00:00,26.64,-1.576022,-1.231323,21.2,999.5
2021-07-27 07:00:00,25.58,-2.819078,-1.02606,23.5,999.9
2021-07-27 08:00:00,29.48,-3.978088,0.418114,20.8,1000.3
2021-07-27 09:00:00,25.81,-3.276608,2.294306,21.6,1000.3
2021-07-27 10:00:00,22.83,-4.0,-0.0,23.5,1000.6
2021-07-27 11:00:00,16.06,-1.975377,0.312869,23.8,1000.9
2021-07-27 12:00:00,16.08,-2.998172,0.104698,25.2,1000.7
2021-07-27 13:00:00,12.29,-2.781552,-1.12382,26.6,1000.0
2021-07-27 14:00:00,16.38,-2.67302,-1.361971,27.3,999.7
2021-07-27 15:00:00,16.44,-1.782013,-0.907981,27.4,1000.3
2021-07-27 16:00:00,18.31,-0.573576,-0.819152,27.1,1000.0
2021-07-27 17:00:00,13.59,-0.559193,-0.829038,27.3,1000.0
2021-07-27 18:00:00,15.53,0.087156,-0.996195,24.5,1000.0
2021-07-27 19:00:00,18.39,0.0,-1.0,23.3,1000.0
2021-07-27 20:00:00,22.67,0.139173,-0.990268,22.4,1000.5
2021-07-27 21:00:00,21.54,-0.190809,-0.981627,21.9,1000.7
2021-07-27 22:00:00,19.93,-0.559193,-0.829038,21.5,1000.9
2021-07-27 23:00:00,16.13,0.0,0.0,19.1,1001.0
2021-07-28 00:00:00,15.99,0.0,0.0,17.9,1000.8
2021-07-28 01:00:00,16.62,0.0,0.0,17.6,1000.5
2021-07-28 02:00:00,18.19,0.0,0.0,17.2,1000.7
2021-07-28 03:00:00,21.29,0.0,0.0,16.7,1000.5
2021-07-28 04:00:00,20.92,0.0,0.0,17.4,1000.6
2021-07-28 05:00:00,21.77,0.927184,-0.374607,21.0,1000.5
2021-07-28 06:00:00,14.04,0.0,0.0,23.7,1000.4
2021-07-28 07:00:00,16.55,1.509419,-1.312118,26.1,1000.4
2021-07-28 08:00:00,11.47,1.258641,-1.554292,25.9,1000.0
2021-07-28 09:00:00,15.71,1.765895,-0.938943,27.4,999.8
2021-07-28 10:00:00,15.1,0.069799,-1.998782,28.7,999.5
2021-07-28 11:00:00,11.37,0.139513,-1.995128,29.5,999.2
2021-07-28 12:00:00,11.14,1.22021,-2.740636,29.7,998.9
2021-07-28 13:00:00,13.9,1.12382,-2.781552,30.0,998.4
2021-07-28 14:00:00,13.09,2.236772,-3.31615,30.2,997.9
2021-07-28 15:00:00,12.22,1.720729,-2.457456,30.3,997.3
2021-07-28 16:00:00,10.82,2.194061,-2.045995,29.3,996.7
2021-07-28 17:00:00,12.12,1.030076,-1.714335,28.4,996.6
2021-07-28 18:00:00,14.09,1.414214,-1.414214,26.7,996.3
2021-07-28 19:00:00,15.28,1.0,-1.732051,25.6,996.7
2021-07-28 20:00:00,13.23,-5.481273,2.44042,22.3,997.9
2021-07-28 21:00:00,16.23,-5.437847,2.53571,19.4,998.6
2021-07-28 22:00:00,13.6,1.999695,-0.034905,19.5,998.3
2021-07-28 23:00:00,26.27,0.104672,1.997259,19.5,997.4
2021-07-29 00:00:00,12.96,-1.989044,0.209057,19.6,997.4
2021-07-29 01:00:00,14.59,-0.866025,-0.5,19.6,997.5
2021-07-29 02:00:00,17.84,-3.926509,-0.763236,19.5,997.4
2021-07-29 03:00:00,19.24,-3.961072,-0.556692,19.0,997.9
2021-07-29 04:00:00,19.17,-3.939231,-0.694593,18.4,998.3
2021-07-29 05:00:00,18.33,-4.972609,-0.522642,18.6,998.5
2021-07-29 06:00:00,16.5,-4.980973,-0.435779,19.5,998.7
2021-07-29 07:00:00,13.91,-3.999391,-0.06981,20.9,999.1
2021-07-29 08:00:00,13.07,-3.89748,0.899804,22.3,998.9
2021-07-29 09:00:00,12.05,-3.89748,-0.899804,23.0,998.9
2021-07-29 10:00:00,11.11,-3.950753,-0.625738,24.3,998.9
2021-07-29 11:00:00,10.84,-3.961072,-0.556692,25.4,998.7
2021-07-29 12:00:00,9.59,-4.0,-0.0,25.2,998.6
2021-07-29 13:00:00,10.26,-4.98782,-0.348782,26.0,998.2
2021-07-29 14:00:00,11.48,-3.595176,-1.753485,26.6,997.8
2021-07-29 15:00:00,9.42,-3.950753,-0.625738,25.9,997.6
2021-07-29 16:00:00,10.62,-3.961072,-0.556692,25.9,997.4
2021-07-29 17:00:00,8.84,-2.963065,-0.469303,25.0,997.3
2021-07-29 18:00:00,10.42,-1.931852,-0.517638,24.2,997.4
2021-07-29 19:00:00,13.36,-2.934443,-0.623735,22.6,997.9
2021-07-29 20:00:00,13.15,-0.292372,-0.956305,20.4,998.0
2021-07-29 21:00:00,13.99,-0.390731,-0.920505,19.0,998.1
2021-07-29 22:00:00,13.59,-0.71934,-0.694658,18.7,998.3
2021-07-29 23:00:00,13.23,0.0,0.0,17.4,998.4
2021-07-30 00:00:00,10.61,-0.857167,-0.515038,18.1,998.4
2021-07-30 01:00:00,10.15,-1.696096,-1.059839,19.0,998.1
2021-07-30 02:00:00,13.23,0.0,0.0,18.5,998.0
2021-07-30 03:00:00,16.18,0.0,0.0,16.8,998.0
2021-07-30 04:00:00,16.18,-0.743145,-0.669131,18.3,998.0
2021-07-30 05:00:00,17.1,-1.867161,-0.716736,19.1,998.2
2021-07-30 06:00:00,17.18,-1.94874,-0.449902,20.2,998.2
2021-07-30 07:00:00,15.27,-2.983566,0.313585,21.4,998.2
2021-07-30 08:00:00,11.65,-2.977638,-0.365608,22.6,998.0
2021-07-30 09:00:00,9.59,-3.926509,-0.763236,23.5,998.0
2021-07-30 10:00:00,10.24,-3.825219,-1.169487,23.7,997.7
2021-07-30 11:00:00,9.57,-4.993148,-0.26168,24.3,997.1
2021-07-30 12:00:00,11.4,-3.961072,-0.556692,25.1,996.6
2021-07-30 13:00:00,10.31,-4.999238,-0.087262,25.0,996.2
2021-07-30 14:00:00,10.8,-3.845047,-1.102549,25.8,995.7
2021-07-30 15:00:00,9.96,-4.993148,-0.26168,25.5,995.5
2021-07-30 16:00:00,10.12,-3.961072,-0.556692,25.6,995.3
2021-07-30 17:00:00,12.59,-3.984779,-0.348623,24.9,995.1
2021-07-30 18:00:00,11.99,-1.931852,-0.517638,23.8,995.1
2021-07-30 19:00:00,16.41,-0.0,1.0,21.5,995.1
2021-07-30 20:00:00,16.52,-0.258819,-0.965926,20.6,995.2
2021-07-30 21:00:00,17.99,-1.20363,-1.597271,19.5,995.3
2021-07-30 22:00:00,17.79,0.0,0.0,17.2,995.5
2021-07-30 23:00:00,17.58,0.0,0.0,16.3,995.6
2021-07-31 00:00:00,19.56,0.0,0.0,15.5,995.6
2021-07-31 01:00:00,18.31,0.0,0.0,14.4,995.5
2021-07-31 02:00:00,20.68,0.0,0.0,14.8,995.4
2021-07-31 03:00:00,23.89,0.0,0.0,13.9,995.3
2021-07-31 04:00:00,,0.848048,-0.529919,15.5,995.2
2021-07-31 05:00:00,,0.927184,-0.374607,17.8,995.3
2021-07-31 06:00:00,11.58,1.363997,-1.462707,20.9,995.2
2021-07-31 07:00:00,12.59,2.229434,-2.007392,22.8,995.1
2021-07-31 08:00:00,13.28,2.045995,-2.194061,23.7,994.8
2021-07-31 09:00:00,12.44,2.158019,-2.083975,24.2,994.8
2021-07-31 10:00:00,15.45,2.158019,-2.083975,24.9,994.4
2021-07-31 11:00:00,17.38,0.876742,-1.797588,25.9,994.4
2021-07-31 12:00:00,15.02,-0.309017,-0.951057,25.3,994.2
2021-07-31 13:00:00,15.7,-0.623735,-2.934443,25.3,994.1
2021-07-31 14:00:00,14.12,-2.571502,-1.545114,26.0,994.2
2021-07-31 15:00:00,17.61,-2.800741,-1.075104,26.1,994.0
2021-07-31 16:00:00,16.64,-0.674853,-2.92311,26.1,993.7
2021-07-31 17:00:00,16.96,0.0,-2.0,25.1,993.9
2021-07-31 18:00:00,17.02,0.173648,-0.984808,23.8,994.1
2021-07-31 19:00:00,17.71,-0.275637,-0.961262,21.9,994.4
2021-07-31 20:00:00,21.86,-0.34202,-0.939693,20.0,994.8
2021-07-31 21:00:00,21.82,-0.224951,-0.97437,19.3,995.2
2021-07-31 22:00:00,20.21,0.0,0.0,18.2,995.6
2021-07-31 23:00:00,25.67,0.173648,-0.984808,17.1,995.8
2021-08-01 00:00:00,26.17,0.0,0.0,15.7,995.9
2021-08-01 01:00:00,26.41,-1.285575,-1.532089,17.4,996.2
2021-08-01 02:00:00,25.95,-0.573576,-0.819152,16.0,996.3
2021-08-01 03:00:00,24.49,0.0,0.0,15.2,996.2
2021-08-01 04:00:00,22.71,0.0,0.0,15.5,996.3
2021-08-01 05:00:00,21.62,0.0,0.0,16.9,996.6
2021-08-01 06:00:00,22.51,-1.91261,0.584743,19.2,996.7
2021-08-01 07:00:00,24.47,-0.939693,0.34202,21.5,996.7
2021-08-01 08:00:00,25.83,0.891007,-0.45399,23.6,996.5
2021-08-01 09:00:00,25.82,0.45399,-0.891007,22.4,996.6
2021-08-01 10:00:00,26.83,0.529919,-0.848048,23.3,995.9
2021-08-01 11:00:00,25.69,0.876742,-1.797588,22.2,995.4
2021-08-01 12:00:00,25.61,0.838671,-0.544639,22.1,995.4
2021-08-01 13:00:00,26.22,-3.280295,3.773548,19.9,995.2
2021-08-01 14:00:00,28.64,-2.795965,4.145188,19.7,994.5
2021-08-01 15:00:00,31.04,-4.49397,2.191856,19.7,994.4
2021-08-01 16:00:00,32.11,-0.487477,3.970185,19.1,993.8
2021-08-01 17:00:00,34.06,1.710101,4.698463,19.0,993.3
2021-08-01 18:00:00,40.0,1.877886,3.53179,18.6,992.8
2021-08-01 19:00:00,48.15,0.348623,3.984779,18.3,992.9
2021-08-01 20:00:00,50.94,0.365608,2.977638,17.9,992.7
2021-08-01 21:00:00,49.36,-1.887961,2.331438,16.4,992.8
2021-08-01 22:00:00,51.83,-2.0,3.464102,16.2,992.0
2021-08-01 23:00:00,14.82,-2.648843,1.408415,15.9,992.0
2021-08-02 00:00:00,13.99,-3.715724,3.345653,16.0,992.0
2021-08-02 01:00:00,13.02,-4.602524,1.953656,15.0,992.5
2021-08-02 02:00:00,12.83,-4.455033,2.269952,15.1,992.2
2021-08-02 03:00:00,12.62,-4.87185,1.124755,14.9,992.6
2021-08-02 04:00:00,21.73,-2.995889,0.157008,14.9,993.1
2021-08-02 05:00:00,41.76,-3.970185,-0.487477,15.4,993.8
2021-08-02 06:00:00,37.11,-3.961072,-0.556692,15.8,994.2
2021-08-02 07:00:00,25.82,-3.990256,-0.279026,16.4,994.7
2021-08-02 08:00:00,41.04,-3.984779,-0.348623,16.9,995.4
2021-08-02 09:00:00,40.8,-3.939231,-0.694593,18.0,995.7
2021-08-02 10:00:00,12.93,-3.804226,-1.236068,18.8,996.2
2021-08-02 11:00:00,11.18,-4.999238,-0.087262,19.7,996.5
2021-08-02 12:00:00,11.41,-4.95134,-0.695866,20.9,996.6
2021-08-02 13:00:00,12.9,-4.996954,-0.174497,21.3,996.8
2021-08-02 14:00:00,13.21,-6.961653,0.731699,20.6,996.9
2021-08-02 15:00:00,11.4,-4.996954,-0.174497,21.4,997.1
2021-08-02 16:00:00,11.02,-5.996345,-0.209397,20.5,997.4
2021-08-02 17:00:00,11.09,-1.956295,-0.415823,19.0,997.7
2021-08-02 18:00:00,12.23,-1.931852,-0.517638,19.5,998.1
2021-08-02 19:00:00,13.34,-0.438371,-0.898794,18.0,998.8
2021-08-02 20:00:00,13.83,-1.389317,-1.43868,16.6,999.1
2021-08-02 21:00:00,14.15,-1.147153,-1.638304,16.4,999.4
2021-08-02 22:00:00,15.29,-1.782013,-0.907981,16.4,999.5
2021-08-02 23:00:00,3.5,-1.797588,-0.876742,15.8,999.9
2021-08-03 00:00:00,5.36,-1.732051,-1.0,15.0,1000.2
2021-08-03 01:00:00,7.62,-1.749239,-0.969619,14.8,1000.5
2021-08-03 02:00:00,9.26,-1.84101,-0.781462,14.4,1000.8
2021-08-03 03:00:00,9.66,-1.714335,-1.030076,13.5,1001.1
2021-08-03 04:00:00,11.03,-1.714335,-1.030076,13.4,1001.5
2021-08-03 05:00:00,11.72,-2.836556,-0.976704,14.8,1001.7
2021-08-03 06:00:00,12.88,-2.970804,-0.417519,16.7,1002.3
2021-08-03 07:00:00,11.44,-1.969616,-0.347296,18.6,1002.3
2021-08-03 08:00:00,9.79,-2.740636,-1.22021,19.7,1002.5
2021-08-03 09:00:00,8.4,-3.978088,-0.418114,20.7,1002.4
2021-08-03 10:00:00,11.4,-3.236068,-2.351141,21.5,1002.5
2021-08-03 11:00:00,21.04,-2.158019,-2.083975,21.1,1002.5
2021-08-03 12:00:00,12.54,-2.544144,-1.589758,21.6,1002.2
2021-08-03 13:00:00,13.65,-1.714335,-1.030076,22.0,1001.8
2021-08-03 14:00:00,9.65,-2.740636,-1.22021,22.7,1001.5
2021-08-03 15:00:00,16.07,-1.389317,-1.43868,22.7,1001.2
2021-08-03 16:00:00,15.2,-0.104672,-1.997259,22.9,1000.7
2021-08-03 17:00:00,14.48,0.781462,-1.84101,21.7,1000.9
2021-08-03 18:00:00,17.87,0.390731,-0.920505,19.9,1001.1
2021-08-03 19:00:00,17.85,0.813473,-1.827091,18.6,1001.3
2021-08-03 20:00:00,18.65,0.483844,-1.940591,17.9,1001.7
2021-08-03 21:00:00,13.65,0.261467,-2.988584,17.9,1001.8
2021-08-03 22:00:00,15.66,0.415823,-1.956295,17.1,1001.6
2021-08-03 23:00:00,21.19,0.587785,-0.809017,16.7,1001.7
2021-08-04 00:00:00,15.18,-0.615661,-0.788011,15.7,1001.5
2021-08-04 01:00:00,14.73,0.0,0.0,15.8,1001.7
2021-08-04 02:00:00,16.5,0.716736,-1.867161,15.8,1001.5
2021-08-04 03:00:00,17.2,1.597271,-1.20363,14.8,1001.1
2021-08-04 04:00:00,20.59,1.765895,-0.938943,15.5,1001.3
2021-08-04 05:00:00,21.66,2.427051,-1.763356,15.5,1001.6
2021-08-04 06:00:00,21.83,-0.716736,-1.867161,16.1,1001.9
2021-08-04 07:00:00,23.77,0.62932,-0.777146,16.3,1002.1
2021-08-04 08:00:00,19.08,-0.970296,0.241922,16.8,1002.2
2021-08-04 09:00:00,15.02,-1.956295,-0.415823,17.0,1002.4
2021-08-04 10:00:00,10.17,-2.740636,1.22021,16.5,1002.2
2021-08-04 11:00:00,11.96,-0.994522,-0.104528,15.4,1002.8
2021-08-04 12:00:00,11.31,-1.312118,1.509419,15.6,1002.5
2021-08-04 13:00:00,12.78,0.559193,0.829038,17.0,1002.1
2021-08-04 14:00:00,11.91,0.0,0.0,18.0,1001.6
2021-08-04 15:00:00,11.89,-0.034899,-0.999391,18.3,1001.5
2021-08-04 16:00:00,12.06,0.669131,-0.743145,18.4,1001.2
2021-08-04 17:00:00,13.34,0.0,-1.0,17.9,1001.4
2021-08-04 18:00:00,13.46,0.0,0.0,17.6,1001.5
2021-08-04 19:00:00,12.64,0.0,0.0,16.5,1001.9
2021-08-04 20:00:00,12.01,0.0,0.0,15.8,1001.9
2021-08-04 21:00:00,12.71,0.469472,-0.882948,15.1,1001.6
2021-08-04 22:00:00,13.84,0.0,0.0,14.2,1001.6
2021-08-04 23:00:00,2.82,0.0,0.0,14.3,1001.2
2021-08-05 00:00:00,3.97,0.0,0.0,12.5,1001.2
2021-08-05 01:00:00,8.15,0.0,0.0,12.9,1000.8
2021-08-05 02:00:00,13.63,0.0,0.0,13.0,1000.5
2021-08-05 03:00:00,12.77,1.827091,-0.813473,12.6,1000.6
2021-08-05 04:00:00,11.09,2.487113,1.677579,14.3,1000.2
2021-08-05 05:00:00,13.27,2.977638,0.365608,14.9,1000.3
2021-08-05 06:00:00,12.82,2.623859,1.454429,15.9,1000.1
2021-08-05 07:00:00,13.72,3.108584,2.517282,16.4,999.7
2021-08-05 08:00:00,11.89,3.682019,1.562925,17.1,999.4
2021-08-05 09:00:00,10.08,3.682019,1.562925,17.5,999.0
2021-08-05 10:00:00,8.78,3.354682,2.178556,17.4,998.9
2021-08-05 11:00:00,8.57,3.31615,2.236772,17.9,998.4
2021-08-05 12:00:00,9.82,4.962731,0.609347,18.0,998.2
2021-08-05 13:00:00,8.94,3.715724,3.345653,17.5,997.6
2021-08-05 14:00:00,8.01,4.755283,1.545085,17.5,996.8
2021-08-05 15:00:00,7.55,4.285837,2.57519,17.3,996.2
2021-08-05 16:00:00,9.16,3.392192,2.119677,16.7,995.9
2021-08-05 17:00:00,11.1,2.294306,3.276608,16.4,994.9
2021-08-05 18:00:00,11.35,2.5,4.330127,16.5,993.9
2021-08-05 19:00:00,15.42,3.213938,3.830222,16.5,993.1
2021-08-05 20:00:00,17.73,4.728065,3.693969,16.2,992.4
2021-08-05 21:00:00,17.96,2.925415,2.727993,15.9,991.9
2021-08-05 22:00:00,16.87,2.033683,4.567727,15.5,991.0
2021-08-05 23:00:00,26.47,1.455382,6.847033,15.5,989.6
2021-08-06 00:00:00,13.02,2.052121,5.638156,15.6,988.6
2021-08-06 01:00:00,15.31,2.163119,6.657396,15.5,987.9
2021-08-06 02:00:00,18.41,2.604545,7.564149,15.2,987.1
2021-08-06 03:00:00,25.65,1.929461,6.728832,15.2,986.3
2021-08-06 04:00:00,20.78,1.349706,5.84622,14.9,985.8
2021-08-06 05:00:00,22.07,1.693453,6.79207,14.9,985.5
2021-08-06 06:00:00,22.11,0.122167,6.998934,14.9,985.4
2021-08-06 07:00:00,20.52,-0.731699,6.961653,15.0,985.5
2021-08-06 08:00:00,14.07,-2.508576,6.535063,14.9,985.6
2021-08-06 09:00:00,15.0,-4.09199,4.388122,14.8,985.7
2021-08-06 10:00:00,12.7,-4.974225,3.355157,14.8,986.0
2021-08-06 11:00:00,12.9,-6.344155,2.958328,14.5,986.4
2021-08-06 12:00:00,11.75,-7.190352,3.506969,14.4,986.7
2021-08-06 13:00:00,12.99,-6.490287,2.622246,13.8,987.2
2021-08-06 14:00:00,14.88,-5.821774,1.451531,13.7,987.9
2021-08-06 15:00:00,17.02,-5.868886,1.24747,13.6,988.5
2021-08-06 16:00:00,13.52,-4.95134,0.695866,13.6,988.7
2021-08-06 17:00:00,17.06,-4.993148,0.26168,13.5,988.9
2021-08-06 18:00:00,16.4,-5.977168,0.522934,13.3,989.0
2021-08-06 19:00:00,13.93,-4.972609,0.522642,13.4,989.4
2021-08-06 20:00:00,12.01,-4.999238,-0.087262,13.5,989.8
2021-08-06 21:00:00,13.96,-4.996954,0.174497,13.6,990.2
2021-08-06 22:00:00,14.13,-5.999086,0.104714,13.8,990.4
2021-08-06 23:00:00,18.07,-5.991777,0.314016,13.8,990.6
2021-08-07 00:00:00,18.98,-5.977168,-0.522934,13.7,991.5
2021-08-07 01:00:00,18.83,-4.962731,-0.609347,13.4,992.1
2021-08-07 02:00:00,21.59,-4.98782,-0.348782,13.4,992.3
2021-08-07 03:00:00,27.51,-3.939231,-0.694593,13.5,992.9
2021-08-07 04:00:00,29.61,-2.910887,-0.725766,13.5,993.3
2021-08-07 05:00:00,29.48,-2.934443,-0.623735,13.6,993.6
2021-08-07 06:00:00,31.9,-2.944882,-0.572427,15.5,993.7
2021-08-07 07:00:00,30.02,-4.95134,-0.695866,17.2,994.2
2021-08-07 08:00:00,38.04,-3.845047,-1.102549,18.9,994.3
2021-08-07 09:00:00,37.48,-2.781552,-1.12382,20.7,994.8
2021-08-07 10:00:00,58.24,-2.487113,-1.677579,22.2,995.0
2021-08-07 11:00:00,43.8,-3.708735,-1.498426,23.1,995.1
2021-08-07 12:00:00,24.83,-2.67302,-1.361971,23.6,995.2
2021-08-07 13:00:00,19.64,-3.984779,-0.348623,23.4,995.4
2021-08-07 14:00:00,25.18,-3.75877,-1.368081,24.5,995.5
2021-08-07 15:00:00,24.33,-2.85317,-0.927051,24.8,995.5
2021-08-07 16:00:00,15.75,-1.887961,-2.331438,24.5,995.5
2021-08-07 17:00:00,14.29,0.069756,-0.997564,23.4,995.7
2021-08-07 18:00:00,12.65,0.573576,-0.819152,21.1,996.1
2021-08-07 19:00:00,14.86,1.312118,-1.509419,20.4,996.3
2021-08-07 20:00:00,15.82,1.175571,-1.618034,19.0,996.6
2021-08-07 21:00:00,15.65,1.258641,-1.554292,18.4,996.6
