pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,humidity
19.0,4,5,18,0.743145,-0.669131,13.7,1003.1,41
20.77,4,5,19,0.994522,-0.104528,12.0,1003.6,51
21.36,4,5,20,1.030076,-1.714335,12.6,1003.8,46
21.79,4,5,21,0.978148,-0.207912,11.0,1003.7,54
21.67,4,5,22,-0.207912,-0.978148,11.1,1004.4,55
14.01,4,5,23,-0.819152,-0.573576,10.6,1004.8,58
12.83,4,6,0,-0.987688,-0.156434,9.6,1004.8,64
11.69,4,6,1,-0.927184,-0.374607,9.2,1004.8,68
11.0,4,6,2,0.694658,0.71934,6.9,1004.9,79
9.54,4,6,3,1.389317,-1.43868,7.7,1004.7,74
8.9,4,6,4,1.84101,-0.781462,6.9,1004.8,76
9.28,4,6,5,1.812616,-0.845237,7.0,1005.4,74
10.78,4,6,6,2.331438,-1.887961,9.2,1005.4,64
11.81,4,6,7,3.152043,-2.462646,11.6,1005.1,55
10.06,4,6,8,2.364032,-1.846984,14.8,1004.9,46
8.91,4,6,9,4.531539,-2.113091,15.8,1004.9,43
8.68,4,6,10,4.455033,-2.269952,18.1,1004.1,39
8.81,4,6,11,6.180633,-3.286301,18.9,1003.6,35
10.75,4,6,12,4.949747,-4.949747,19.2,1003.3,32
13.13,4,6,13,3.775922,-4.662876,19.7,1002.7,33
14.35,4,6,14,3.61089,-4.791813,19.2,1002.6,33
13.69,4,6,15,4.09199,-4.388122,19.0,1002.5,33
11.48,4,6,16,2.624236,-3.018838,18.1,1002.4,35
10.92,4,6,17,2.828427,-2.828427,17.5,1002.7,36
6.82,4,6,18,2.727993,-2.925415,16.8,1003.2,37
6.37,4,6,19,0.776457,-2.897777,16.2,1003.7,39
7.52,4,6,20,-0.449902,-1.94874,14.7,1004.1,53
6.67,4,6,21,0.449902,-1.94874,13.7,1004.1,60
7.31,4,6,22,1.690473,-3.625231,13.2,1004.6,62
13.25,4,6,23,1.408415,-2.648843,12.7,1004.5,64
12.65,4,0,0,2.158019,-2.083975,12.5,1004.2,62
14.1,4,0,1,2.364032,-1.846984,12.3,1003.8,61
17.13,4,0,2,1.928363,-2.298133,12.3,1003.6,59
22.59,4,0,3,2.298133,-1.928363,11.2,1003.4,62
24.32,4,0,4,2.544144,-1.589758,10.6,1003.4,65
21.52,4,0,5,1.509419,-1.312118,10.8,1003.6,66
17.61,4,0,6,3.152043,-2.462646,12.6,1003.5,61
16.53,4,0,7,2.229434,-2.007392,14.1,1003.7,55
15.29,4,0,8,0.623735,-2.934443,15.1,1003.5,52
15.06,4,0,9,0.674853,-2.92311,16.3,1003.4,47
15.67,4,0,10,0.927051,-2.85317,17.4,1003.2,42
16.58,4,0,11,0.826912,-2.883785,18.2,1003.2,40
18.66,4,0,12,0.927051,-2.85317,18.2,1003.1,41
18.99,4,0,13,0.826912,-2.883785,17.3,1003.1,43
17.51,4,0,14,-0.551275,-1.922523,17.0,1003.2,45
16.59,4,0,15,-3.91259,-0.831647,16.0,1003.5,52
19.68,4,0,16,-5.92613,-0.938607,13.3,1004.2,66
22.56,4,0,17,-4.95134,-0.695866,12.4,1005.1,72
22.5,4,0,18,-7.308364,3.253893,10.1,1006.0,76
32.35,4,0,19,-6.443534,2.735118,8.4,1006.9,79
38.07,4,0,20,-4.16795,4.316039,7.2,1007.6,77
39.67,4,0,21,-4.405243,5.440022,6.3,1007.9,76
37.2,4,0,22,-3.91435,5.803263,5.8,1008.6,75
7.4,4,0,23,-5.035379,4.862609,5.3,1008.7,72
9.52,4,1,0,-4.596267,3.856726,4.9,1009.0,76
9.65,4,1,1,-3.936354,4.528257,4.6,1009.1,76
10.91,4,1,2,-5.248472,6.037677,4.2,1009.2,76
11.29,4,1,3,-3.856726,4.596267,4.0,1009.3,74
11.71,4,1,4,-4.773989,5.119476,3.0,1009.3,87
11.92,4,1,5,-5.088289,3.179516,2.7,1010.0,90
10.64,4,1,6,-4.662876,3.775922,2.5,1010.6,93
12.54,4,1,7,-4.455033,2.269952,2.0,1011.1,95
6.87,4,1,8,-5.803263,3.91435,2.0,1011.4,95
5.8,4,1,9,-4.854102,3.526712,2.2,1011.8,95
7.65,4,1,10,-4.499513,5.362311,2.6,1012.0,93
8.27,4,1,11,-3.656769,3.409992,3.7,1011.8,89
9.63,4,1,12,-4.458869,4.014784,4.4,1011.7,84
13.84,4,1,13,-3.078307,3.940054,5.0,1011.4,79
12.96,4,1,14,-3.280295,3.773548,5.8,1011.1,73
13.74,4,1,15,-2.727993,2.925415,6.1,1010.7,66
16.45,4,1,16,-3.078307,3.940054,6.2,1010.0,66
11.9,4,1,17,-1.035276,3.863703,5.5,1009.8,65
13.62,4,1,18,-0.313585,2.983566,4.2,1009.6,72
13.64,4,1,19,-0.674853,2.92311,4.3,1009.9,69
14.11,4,1,20,-0.209269,2.992692,5.0,1009.7,66
13.02,4,1,21,0.139598,3.997563,5.2,1009.7,68
12.45,4,1,22,0.348623,3.984779,5.1,1009.4,66
13.64,4,1,23,-1.12382,2.781552,4.4,1009.2,68
13.57,4,2,0,-1.815962,3.564026,4.3,1008.8,67
16.64,4,2,1,-2.877359,2.778633,3.8,1008.6,72
18.35,4,2,2,-2.347358,4.414738,3.6,1008.6,72
16.26,4,2,3,-1.378187,4.806308,3.5,1008.5,71
16.06,4,2,4,-2.795965,4.145188,3.3,1008.3,73
9.53,4,2,5,-5.202014,4.683914,2.5,1008.6,82
8.08,4,2,6,-3.280295,3.773548,1.8,1008.7,92
11.18,4,2,7,-1.633917,2.516012,1.4,1008.7,94
8.82,4,2,8,-3.596699,3.473292,1.6,1008.5,95
10.62,4,2,9,-3.775922,4.662876,1.7,1008.5,96
8.38,4,2,10,-3.355157,4.974225,1.7,1008.1,95
12.56,4,2,11,-3.775922,4.662876,2.1,1007.9,94
14.23,4,2,12,-2.57519,4.285837,1.5,1008.0,97
12.03,4,2,13,-2.517282,3.108584,0.9,1007.7,97
12.27,4,2,14,-2.624236,3.018838,1.3,1007.5,97
11.7,4,2,15,-2.676522,2.972579,1.5,1007.4,97
11.0,4,2,16,-3.194542,2.40726,1.6,1007.2,96
11.74,4,2,17,-4.09576,2.867882,2.0,1007.1,96
11.07,4,2,18,-2.676522,2.972579,2.3,1007.2,96
8.63,4,2,19,-3.773548,3.280295,2.1,1007.1,95
9.71,4,2,20,-3.940054,3.078307,1.9,1006.9,96
12.67,4,2,21,-4.914912,3.441459,1.6,1006.6,96
12.09,4,2,22,-4.373099,2.424048,2.3,1006.0,97
8.76,4,2,23,-4.014784,4.458869,3.0,1005.6,95
8.91,4,3,0,-3.345653,3.715724,2.9,1005.2,96
8.53,4,3,1,-4.014784,4.458869,2.7,1005.0,95
6.5,4,3,2,-3.88573,3.146602,2.5,1004.5,97
5.65,4,3,3,-4.388122,4.09199,2.3,1004.2,95
5.49,4,3,4,-3.280295,3.773548,2.1,1004.3,96
6.15,4,3,5,-3.194542,2.40726,1.7,1004.5,97
13.06,4,3,6,-2.877359,2.778633,2.4,1004.3,97
16.33,4,3,7,-2.624236,3.018838,3.1,1004.2,96
14.45,4,3,8,-1.562925,3.682019,4.1,1004.3,95
12.77,4,3,9,-1.626947,3.654182,4.4,1004.4,94
11.04,4,3,10,-1.22021,2.740636,4.9,1004.3,94
13.24,4,3,11,-1.498426,3.708735,4.9,1004.5,93
15.07,4,3,12,-1.5,2.598076,5.2,1004.5,94
18.43,4,3,13,-2.294306,3.276608,5.1,1004.6,95
19.25,4,3,14,-2.007392,2.229434,5.3,1004.6,95
24.23,4,3,15,-2.395907,1.805445,5.4,1004.6,95
24.16,4,3,16,-1.928363,2.298133,5.3,1004.6,97
24.31,4,3,17,-2.934443,0.623735,5.3,1004.5,99
27.09,4,3,18,-1.597271,1.20363,5.4,1004.6,99
34.47,4,3,19,-2.427051,1.763356,5.6,1004.8,99
29.75,4,3,20,-3.108584,2.517282,5.5,1004.5,99
28.29,4,3,21,-3.064178,2.57115,5.4,1004.3,98
23.86,4,3,22,-2.351141,3.236068,5.4,1003.9,97
14.57,4,3,23,-2.649596,4.24024,5.4,1003.7,95
18.86,4,4,0,-1.498426,3.708735,5.2,1003.3,94
19.64,4,4,1,-2.351141,3.236068,5.0,1003.0,94
21.36,4,4,2,-2.877359,2.778633,4.9,1002.6,95
16.33,4,4,3,-2.57519,4.285837,4.9,1002.5,95
17.65,4,4,4,-2.236772,3.31615,4.8,1002.4,94
18.74,4,4,5,-3.213938,3.830222,4.8,1002.3,96
15.9,4,4,6,-3.409992,3.656769,4.9,1002.3,96
14.99,4,4,7,-3.596699,3.473292,5.1,1002.3,95
12.57,4,4,8,-3.88573,3.146602,5.1,1002.3,95
12.66,4,4,9,-3.596699,3.473292,5.3,1002.4,94
12.98,4,4,10,-5.196152,3.0,5.7,1002.2,91
12.48,4,4,11,-3.88573,3.146602,6.2,1002.1,90
14.6,4,4,12,-4.87185,1.124755,5.6,1002.4,96
16.35,4,4,13,-3.804226,1.236068,5.8,1002.5,96
7.14,4,4,14,-2.517282,3.108584,5.8,1002.5,94
12.95,4,4,15,0.034905,1.999695,5.0,1002.8,91
14.28,4,4,16,-1.975377,0.312869,5.3,1002.9,96
16.14,4,4,17,-2.045995,2.194061,5.4,1003.2,96
22.95,4,4,18,-1.633917,2.516012,5.3,1003.7,98
29.13,4,4,19,-1.147153,1.638304,5.4,1004.1,99
31.41,4,4,20,-1.576022,1.231323,5.5,1004.0,99
26.11,4,4,21,-1.812616,0.845237,5.6,1004.0,99
25.38,4,4,22,-2.85317,0.927051,5.7,1004.0,99
22.62,4,4,23,-2.92311,0.674853,5.7,1003.9,99
24.88,4,5,0,-2.999543,0.052357,5.6,1003.6,99
21.99,4,5,1,-3.926509,0.763236,5.4,1003.5,98
21.2,4,5,2,-2.999543,0.052357,5.2,1003.5,98
23.11,4,5,3,-2.995889,-0.157008,5.1,1003.5,99
21.02,4,5,4,-1.995128,0.139513,5.1,1003.8,99
23.58,4,5,5,-1.922523,0.551275,5.4,1004.2,99
24.14,4,5,6,-1.985092,0.243739,5.8,1004.3,99
25.39,4,5,7,-0.969619,1.749239,6.5,1004.7,100
26.67,4,5,8,-0.656059,0.75471,6.9,1005.0,100
23.83,4,5,9,0.951057,0.309017,7.4,1005.2,99
23.74,4,5,10,0.999391,-0.034899,8.0,1005.5,97
23.17,4,5,11,0.984808,0.173648,8.8,1005.6,94
23.18,4,5,12,1.969616,0.347296,9.1,1005.7,92
20.93,4,5,13,-0.970296,0.241922,9.8,1005.6,90
21.8,4,5,14,-0.987688,0.156434,10.6,1005.5,84
22.22,4,5,15,-1.985092,0.243739,11.3,1005.3,81
11.13,4,5,16,-2.983566,0.313585,10.6,1005.3,83
8.97,4,5,17,0.0,0.0,7.5,1005.7,88
11.43,4,5,18,-1.94874,0.449902,6.5,1005.8,93
21.67,4,5,19,1.963254,-0.381618,6.0,1006.2,96
23.28,4,5,20,0.656059,-0.75471,5.9,1006.3,98
27.1,4,5,21,0.978148,-0.207912,3.6,1006.4,98
28.97,4,5,22,1.597271,-1.20363,5.1,1006.7,99
28.87,4,5,23,0.224951,-0.97437,5.4,1006.8,100
30.0,4,6,0,0.99863,0.052336,5.8,1006.9,100
26.32,4,6,1,1.91261,-0.584743,6.5,1006.8,100
28.21,4,6,2,1.0,0.0,6.2,1006.4,100
27.01,4,6,3,1.554292,-1.258641,5.7,1006.5,100
25.79,4,6,4,1.797588,-0.876742,5.5,1006.7,100
28.06,4,6,5,0.906308,0.422618,5.8,1006.9,100
24.98,4,6,6,1.995128,-0.139513,5.7,1007.2,100
26.07,4,6,7,0.997564,0.069756,6.2,1007.3,100
25.26,4,6,8,-0.882948,0.469472,6.9,1007.3,98
19.89,4,6,9,-0.788011,0.615661,8.1,1007.3,89
17.51,4,6,10,-0.5,0.866025,10.4,1007.2,82
15.02,4,6,11,-1.732051,-1.0,10.2,1007.2,77
19.52,4,6,12,1.258641,-1.554292,11.7,1006.9,69
15.94,4,6,13,1.922523,0.551275,13.2,1006.5,60
14.42,4,6,14,0.891007,-0.45399,13.7,1006.3,57
13.16,4,6,15,-1.532089,1.285575,13.8,1006.1,58
13.59,4,6,16,-0.969619,1.749239,13.9,1006.0,58
15.28,4,6,17,-0.347296,1.969616,12.5,1006.1,66
16.7,4,6,18,-1.231323,1.576022,11.3,1006.4,70
19.26,4,6,19,-1.989044,0.209057,11.2,1006.6,73
20.0,4,6,20,-1.963254,-0.381618,10.9,1006.3,78
19.1,4,6,21,-1.312118,1.509419,10.0,1006.4,90
20.0,4,6,22,-1.902113,-0.618034,9.4,1006.7,96
18.58,4,6,23,-2.988584,-0.261467,9.3,1006.3,98
20.02,4,0,0,-1.854368,0.749213,8.7,1005.2,97
21.32,4,0,1,-0.819152,0.573576,8.1,1005.4,97
21.26,4,0,2,-0.788011,0.615661,7.6,1005.2,98
24.33,4,0,3,-0.34202,0.939693,7.2,1005.1,99
24.54,4,0,4,0.71934,0.694658,7.1,1005.3,98
27.05,4,0,5,1.879385,0.68404,8.3,1005.5,98
29.33,4,0,6,1.462707,1.363997,9.8,1005.4,92
30.45,4,0,7,-0.209057,1.989044,12.1,1005.2,79
22.47,4,0,8,2.395907,1.805445,14.0,1005.3,70
17.46,4,0,9,4.98782,0.348782,15.2,1005.2,62
16.29,4,0,10,4.829629,-1.294095,16.4,1005.0,50
14.76,4,0,11,5.868886,1.24747,16.7,1004.9,40
15.16,4,0,12,5.941608,0.835039,17.1,1004.7,37
14.4,4,0,13,6.847033,1.455382,16.1,1004.3,36
14.22,4,0,14,5.991777,0.314016,17.4,1003.9,37
12.15,4,0,15,5.977168,0.522934,16.4,1003.8,39
13.23,4,0,16,5.0,0.0,15.9,1003.7,35
14.94,4,0,17,2.998172,-0.104698,14.2,1003.6,45
17.3,4,0,18,1.94874,0.449902,12.5,1003.6,50
36.82,4,0,19,0.0,0.0,11.4,1003.8,58
42.98,4,0,20,0.97437,-0.224951,10.0,1003.8,62
27.44,4,0,21,0.0,0.0,9.0,1003.6,73
30.07,4,0,22,1.975377,0.312869,9.8,1003.6,64
28.92,4,0,23,2.970804,-0.417519,9.2,1003.3,67
23.75,4,1,0,2.999543,0.052357,8.5,1003.2,68
21.2,4,1,1,2.970804,0.417519,6.7,1003.0,76
19.62,4,1,2,0.97437,-0.224951,7.0,1003.0,75
18.79,4,1,3,0.994522,0.104528,6.9,1002.8,75
19.49,4,1,4,0.939693,-0.34202,5.2,1002.7,82
21.07,4,1,5,1.980536,-0.278346,7.9,1002.7,76
16.48,4,1,6,2.0,0.0,10.6,1002.8,64
14.83,4,1,7,1.732051,1.0,12.8,1002.5,53
13.18,4,1,8,1.147153,1.638304,13.9,1002.3,48
14.85,4,1,9,2.12132,2.12132,14.6,1002.0,46
15.58,4,1,10,3.654182,1.626947,15.5,1001.7,43
17.27,4,1,11,1.879385,-0.68404,15.7,1001.1,39
19.58,4,1,12,1.992389,-0.174311,15.5,1000.5,43
14.34,4,1,13,1.677579,-2.487113,15.0,1000.1,42
23.38,4,1,14,1.998782,0.069799,14.9,999.9,43
20.26,4,1,15,-2.819078,1.02606,14.7,999.8,48
16.67,4,1,16,-1.999695,0.034905,13.7,999.8,51
17.4,4,1,17,1.236068,3.804226,13.5,999.8,47
22.87,4,1,18,0.68404,-1.879385,11.0,999.8,68
26.22,4,1,19,0.034899,-0.999391,10.2,1000.0,71
26.67,4,1,20,-0.882948,-0.469472,9.4,1000.1,74
28.03,4,1,21,0.292372,-0.956305,8.9,999.5,78
23.21,4,1,22,-1.338261,-1.48629,9.8,999.2,72
21.42,4,1,23,-1.414214,-1.414214,10.5,999.2,67
29.49,4,2,0,-1.732051,-1.0,10.1,998.8,70
34.68,4,2,1,0.0,0.0,8.8,998.4,76
39.11,4,2,2,-1.998782,0.069799,8.3,998.4,80
47.63,4,2,3,-1.84101,-0.781462,8.9,998.1,81
45.11,4,2,4,-2.781552,-1.12382,8.5,998.2,88
45.78,4,2,5,-2.781552,-1.12382,8.9,998.2,85
41.32,4,2,6,-2.868914,-0.877115,9.8,998.2,80
34.46,4,2,7,-2.800741,-1.075104,11.3,998.2,72
37.95,4,2,8,-3.782074,-1.302273,13.3,998.1,63
41.21,4,2,9,-3.804226,-1.236068,12.2,998.3,72
27.83,4,2,10,-3.978088,-0.418114,14.6,998.0,61
21.61,4,2,11,-4.87185,-1.124755,16.1,997.4,47
20.4,4,2,12,-6.995736,0.244296,16.4,997.0,44
21.37,4,2,13,-6.973363,0.61009,16.9,996.5,43
25.58,4,2,14,-6.973363,-0.61009,16.9,996.3,40
25.25,4,2,15,-5.908847,-1.041889,16.4,996.4,42
19.96,4,2,16,-4.87185,-1.124755,15.7,996.5,32
25.18,4,2,17,-2.868914,-0.877115,14.4,996.8,47
31.18,4,2,18,-1.749239,-0.969619,13.5,997.2,56
32.12,4,2,19,-1.509419,-1.312118,12.4,997.4,61
41.62,4,2,20,-0.390731,-0.920505,10.6,997.5,68
42.69,4,2,21,-1.532089,-1.285575,11.0,997.6,62
37.51,4,2,22,-1.576022,-1.231323,10.5,997.6,60
30.26,4,2,23,-1.118386,-1.658075,9.8,997.5,61
33.86,4,3,0,-0.920505,-0.390731,9.8,997.2,61
25.79,4,3,1,-4.0,-0.0,9.4,997.7,68
21.12,4,3,2,-2.868914,0.877115,7.9,998.0,74
21.37,4,3,3,-3.881183,0.967688,7.3,998.7,79
12.71,4,3,4,-4.09576,2.867882,7.2,998.9,71
9.91,4,3,5,-5.638156,2.052121,5.0,1000.0,89
10.82,4,3,6,-1.554292,-1.258641,4.8,1000.3,87
9.57,4,3,7,-4.972609,-0.522642,6.5,1000.6,74
10.74,4,3,8,-5.955277,-0.731216,6.5,1001.1,57
13.4,4,3,9,-6.847033,-1.455382,7.7,1001.4,49
13.2,4,3,10,-6.990407,-0.366352,8.5,1001.6,50
13.17,4,3,11,-5.889763,-1.144854,8.8,1001.4,47
12.27,4,3,12,-5.84622,-1.349706,10.0,1001.4,47
10.25,4,3,13,-5.737829,-1.75423,9.9,1001.0,41
12.0,4,3,14,-6.728832,-1.929461,10.7,1001.1,39
10.33,4,3,15,-5.795555,1.552914,7.6,1001.9,68
11.26,4,3,16,-7.969558,-0.697246,8.2,1002.2,57
9.43,4,3,17,-5.673111,-1.953409,6.7,1002.7,64
9.97,4,3,18,-2.836556,-0.976704,5.9,1003.5,71
12.09,4,3,19,-1.48629,-1.338261,4.8,1003.9,73
13.45,4,3,20,-0.325568,-0.945519,3.6,1004.1,80
17.59,4,3,21,-1.175571,-1.618034,3.3,1004.1,83
14.47,4,3,22,-1.43868,-1.389317,3.5,1004.1,83
12.28,4,3,23,-2.781552,-1.12382,3.2,1004.3,83
11.14,4,4,0,-2.696382,-1.315113,3.5,1004.3,81
11.81,4,4,1,-3.845047,-1.102549,3.5,1004.3,82
13.13,4,4,2,-3.734322,-1.433472,3.4,1004.4,78
13.29,4,4,3,-3.845047,-1.102549,2.8,1004.7,80
13.54,4,4,4,-3.91259,-0.831647,2.8,1005.2,77
15.83,4,4,5,-4.95134,-0.695866,3.7,1005.7,75
15.14,4,4,6,-3.91259,-0.831647,4.6,1006.1,72
13.37,4,4,7,-3.89748,-0.899804,5.9,1006.3,66
12.97,4,4,8,-4.667902,-1.79184,6.9,1006.1,59
11.37,4,4,9,-5.84622,-1.349706,9.0,1006.0,52
9.81,4,4,10,-2.427051,-1.763356,8.8,1005.8,50
7.02,4,4,11,-5.44639,8.386706,4.7,1006.5,79
5.9,4,4,12,-3.939231,-0.694593,4.0,1007.2,91
7.05,4,4,13,-4.890738,-1.039558,6.8,1006.9,76
5.2,4,4,14,-7.0,-0.0,7.4,1006.9,58
8.12,4,4,15,-3.812473,5.870694,3.7,1007.9,84
7.04,4,4,16,-3.950753,0.625738,4.5,1007.7,80
9.9,4,4,17,-1.509419,-1.312118,3.7,1007.5,87
12.79,4,4,18,-1.980536,-0.278346,3.0,1008.3,90
13.26,4,4,19,-0.615661,-0.788011,3.1,1008.7,92
13.56,4,4,20,-0.969619,1.749239,2.7,1009.2,93
21.27,4,4,21,-1.030076,-1.714335,2.9,1008.8,93
24.02,4,4,22,-1.20363,-1.597271,2.2,1008.6,95
22.35,4,4,23,-1.618034,-1.175571,2.4,1008.4,93
20.54,4,5,0,-2.598076,-1.5,1.7,1008.2,93
19.31,4,5,1,-3.564026,-1.815962,1.4,1008.2,89
17.09,4,5,2,-2.800741,-1.075104,1.0,1008.1,83
18.4,4,5,3,-2.800741,-1.075104,0.6,1008.1,80
18.55,4,5,4,-1.922523,-0.551275,0.5,1008.3,79
16.56,4,5,5,-3.970185,-0.487477,2.0,1008.4,73
14.84,4,5,6,-3.997563,-0.139598,3.6,1008.5,67
12.62,4,5,7,-5.889763,1.144854,5.4,1008.7,63
13.42,4,5,8,-4.924039,-0.868241,6.9,1008.7,60
10.76,4,5,9,-5.999086,0.104714,8.1,1008.7,55
7.85,4,5,10,-4.667902,-1.79184,9.1,1008.2,50
7.96,4,5,11,-4.667902,-1.79184,8.9,1007.8,49
9.59,4,5,12,-3.236068,-2.351141,8.4,1008.0,53
9.53,4,5,13,-4.98782,-0.348782,10.2,1007.4,43
9.06,4,5,14,-6.657396,2.163119,10.2,1007.1,38
8.41,4,5,15,-6.990407,-0.366352,11.1,1006.9,33
9.28,4,5,16,-5.991777,-0.314016,9.8,1006.8,42
12.09,4,5,17,-4.330127,2.5,8.5,1006.8,49
9.07,4,5,18,-4.87185,1.124755,7.8,1007.1,54
7.09,4,5,19,-0.623735,2.934443,6.3,1007.3,56
8.16,4,5,20,-0.209057,1.989044,5.8,1007.4,58
9.31,4,5,21,-0.278346,1.980536,5.4,1007.5,58
9.77,4,5,22,-0.618034,1.902113,4.8,1007.7,52
6.57,4,5,23,0.831647,3.91259,4.6,1007.6,47
5.02,4,6,0,0.209269,2.992692,3.3,1007.4,53
4.9,4,6,1,0.139513,1.995128,2.9,1007.2,53
5.42,4,6,2,0.0,0.0,3.3,1006.9,56
10.15,4,6,3,-0.945519,-0.325568,3.0,1006.8,57
10.42,4,6,4,-0.438371,-0.898794,2.4,1006.8,72
7.45,4,6,5,-0.913545,-0.406737,3.3,1006.9,70
5.88,4,6,6,-1.998782,-0.069799,5.1,1006.8,53
6.78,4,6,7,-2.998172,0.104698,6.2,1006.8,35
5.66,4,6,8,-2.983566,0.313585,7.2,1006.7,36
10.32,4,6,9,-2.963065,-0.469303,7.9,1006.5,26
7.94,4,6,10,-2.944882,-0.572427,7.9,1006.1,30
7.99,4,6,11,-4.193353,2.723195,7.9,1006.2,30
5.49,4,6,12,-3.993178,3.009075,8.5,1006.4,38
7.34,4,6,13,-5.76757,1.653824,7.5,1006.5,36
8.03,4,6,14,-4.993148,0.26168,8.7,1006.2,34
6.88,4,6,15,-5.996345,-0.209397,7.5,1006.2,41
8.01,4,6,16,-6.847033,1.455382,5.4,1006.8,55
10.42,4,6,17,-3.473292,3.596699,5.3,1006.8,55
9.11,4,6,18,-2.883785,-0.826912,5.0,1006.8,51
10.05,4,6,19,-2.995889,-0.157008,3.9,1007.2,61
10.88,4,6,20,-2.992692,-0.209269,3.4,1007.2,67
12.56,4,6,21,-2.970804,-0.417519,2.4,1007.2,72
9.59,4,6,22,-1.998782,-0.069799,1.6,1007.1,76
10.51,4,6,23,-1.902113,-0.618034,0.9,1006.9,80
10.93,4,0,0,-0.275637,-0.961262,0.3,1006.7,84
12.77,4,0,1,-0.920505,0.390731,-0.1,1006.6,87
14.97,4,0,2,-1.812616,-0.845237,0.3,1006.5,85
18.75,4,0,3,-2.781552,-1.12382,0.5,1006.3,85
16.52,4,0,4,-2.988584,0.261467,0.3,1006.3,86
16.8,4,0,5,-3.881183,0.967688,1.1,1006.6,81
12.15,4,0,6,-2.236772,3.31615,2.9,1006.7,70
9.65,4,0,7,-3.018838,2.624236,3.7,1006.9,61
8.55,4,0,8,-3.881183,0.967688,5.2,1006.8,52
7.61,4,0,9,-3.236068,2.351141,5.1,1006.6,47
7.8,4,0,10,-4.938442,0.782172,5.6,1006.4,43
9.9,4,0,11,-5.996345,0.209397,7.0,1006.0,42
8.08,4,0,12,-7.922145,1.113385,6.3,1005.9,51
10.08,4,0,13,-4.755283,-1.545085,6.9,1005.4,44
10.42,4,0,14,-4.993148,-0.26168,7.3,1005.0,44
9.74,4,0,15,-5.967131,-0.627171,6.9,1004.5,42
10.4,4,0,16,-6.995736,-0.244296,6.5,1004.1,50
18.83,4,0,17,-4.455033,2.269952,4.9,1004.2,60
15.74,4,0,18,-1.997259,0.104672,3.7,1004.2,62
13.63,4,0,19,-1.997259,-0.104672,3.1,1004.5,62
17.02,4,0,20,-1.732051,-1.0,3.3,1004.7,65
22.61,4,0,21,-1.867161,-0.716736,2.2,1004.7,73
20.08,4,0,22,-1.879385,0.68404,1.1,1004.6,76
26.06,4,0,23,-1.980536,0.278346,0.2,1004.8,82
21.93,4,1,0,-2.598076,1.5,-0.4,1004.6,83
21.27,4,1,1,-1.998782,0.069799,-0.1,1004.5,85
35.37,4,1,2,-1.992389,0.174311,-0.9,1004.5,90
48.27,4,1,3,-1.980536,0.278346,-1.3,1004.3,93
51.16,4,1,4,-0.956305,-0.292372,-0.7,1004.4,89
26.65,4,1,5,-0.970296,0.241922,0.5,1004.7,88
12.43,4,1,6,0.0,0.0,3.3,1005.0,72
14.68,4,1,7,-0.829038,0.559193,5.3,1005.0,54
19.32,4,1,8,1.618034,1.175571,5.5,1005.1,48
16.13,4,1,9,-0.390731,0.920505,6.8,1005.1,46
12.83,4,1,10,-1.175571,1.618034,7.3,1004.9,41
10.38,4,1,11,-1.175571,-1.618034,7.6,1004.7,39
12.59,4,1,12,-2.648843,1.408415,7.9,1004.5,41
11.94,4,1,13,-2.427051,1.763356,8.1,1004.2,38
9.46,4,1,14,-0.618034,1.902113,8.1,1003.7,40
13.38,4,1,15,0.5,0.866025,9.4,1003.3,39
16.36,4,1,16,0.48481,0.87462,9.0,1003.0,36
14.26,4,1,17,0.0,0.0,8.9,1002.9,34
18.01,4,1,18,0.0,0.0,7.3,1002.9,42
20.33,4,1,19,0.121869,-0.992546,5.0,1003.3,52
28.57,4,1,20,0.927184,-0.374607,3.7,1003.4,56
21.15,4,1,21,0.71934,-0.694658,2.9,1003.6,59
18.02,4,1,22,1.638304,-1.147153,3.2,1003.7,56
14.38,4,1,23,0.62932,-0.777146,0.0,1003.8,70
15.59,4,2,0,1.827091,-0.813473,0.0,1003.6,75
24.97,4,2,1,1.827091,-0.813473,0.1,1003.4,73
29.43,4,2,2,1.891037,-0.651136,-0.3,1003.2,73
29.88,4,2,3,1.931852,-0.517638,0.3,1003.0,71
32.8,4,2,4,2.623859,-1.454429,0.9,1003.1,71
28.76,4,2,5,2.67302,-1.361971,2.9,1003.4,68
24.32,4,2,6,2.67302,-1.361971,5.5,1003.4,56
21.07,4,2,7,3.354682,-2.178556,8.1,1003.1,42
16.77,4,2,8,4.993148,-0.26168,10.3,1002.9,38
18.58,4,2,9,3.018838,-2.624236,11.4,1002.5,35
19.86,4,2,10,3.654182,-1.626947,11.7,1002.0,32
19.95,4,2,11,3.409992,-3.656769,12.7,1001.5,29
23.49,4,2,12,1.968177,-2.264129,13.2,1000.9,28
21.89,4,2,13,3.213938,-3.830222,14.4,1000.1,26
20.33,4,2,14,2.351141,-3.236068,14.4,999.4,24
21.08,4,2,15,2.12132,-2.12132,14.5,999.0,25
20.66,4,2,16,2.487113,-1.677579,14.0,998.7,25
17.79,4,2,17,2.598076,-1.5,13.2,998.5,26
19.35,4,2,18,1.782013,-0.907981,11.8,998.4,29
22.68,4,2,19,1.989044,0.209057,10.1,998.6,37
24.14,4,2,20,2.954423,-0.520945,9.0,998.5,43
22.27,4,2,21,1.969616,-0.347296,8.1,998.2,46
